SG_UF,DT_SIN_PRI,count
BA,2020-11-19,134
BA,2020-12-12,160
CE,2020-08-19,133
CE,2020-08-20,163
CE,2020-08-21,93
CE,2020-08-22,93
CE,2020-08-23,104
CE,2020-08-24,108
CE,2020-08-25,124
CE,2020-08-26,99
CE,2020-08-27,112
CE,2020-08-28,108
CE,2020-08-29,79
CE,2020-08-30,101
CE,2020-08-31,120
CE,2020-09-01,171
CE,2020-09-02,121
CE,2020-09-03,107
CE,2020-09-04,88
CE,2020-09-05,109
CE,2020-09-06,97
CE,2020-09-07,108
CE,2020-09-08,100
CE,2020-09-09,114
CE,2020-09-10,121
CE,2020-09-11,102
CE,2020-09-12,94
CE,2020-09-13,89
CE,2020-09-14,113
CE,2020-09-15,107
CE,2020-09-16,87
CE,2020-09-17,104
CE,2020-09-18,111
CE,2020-09-19,86
CE,2020-09-20,133
CE,2020-09-21,86
CE,2020-09-22,93
CE,2020-09-23,93
CE,2020-09-24,82
CE,2020-09-25,118
CE,2020-09-26,82
CE,2020-09-27,86
CE,2020-09-28,121
CE,2020-09-29,83
CE,2020-09-30,96
CE,2020-10-01,138
CE,2020-10-02,105
CE,2020-10-03,91
CE,2020-10-04,70
CE,2020-10-05,101
CE,2020-10-06,103
CE,2020-10-07,120
CE,2020-10-08,119
CE,2020-10-09,81
CE,2020-12-18,95
DF,2020-08-19,116
DF,2020-08-20,153
DF,2020-08-21,97
DF,2020-08-22,87
DF,2020-08-23,103
DF,2020-08-24,115
DF,2020-08-25,114
DF,2020-08-26,81
DF,2020-08-27,96
DF,2020-08-28,99
DF,2020-08-29,85
DF,2020-08-30,77
DF,2020-08-31,94
DF,2020-09-01,105
DF,2020-09-02,77
DF,2020-09-03,82
DF,2020-09-04,85
DF,2020-09-05,83
DF,2020-09-06,63
DF,2020-09-07,74
DF,2020-09-08,75
DF,2020-09-09,86
DF,2020-09-10,129
DF,2020-09-11,66
DF,2020-09-12,78
DF,2020-09-13,69
DF,2020-09-14,81
DF,2020-09-15,67
DF,2020-09-16,67
DF,2020-09-17,69
DF,2020-09-18,77
DF,2020-09-19,69
DF,2020-09-20,111
DF,2020-09-21,84
DF,2020-09-22,61
DF,2020-09-23,72
DF,2020-09-24,66
DF,2020-09-25,75
DF,2020-09-26,70
DF,2020-09-27,65
DF,2020-09-29,59
DF,2020-09-30,67
DF,2020-10-01,108
DF,2020-10-02,60
DF,2020-10-03,66
DF,2020-10-04,66
DF,2020-10-05,66
DF,2020-10-06,76
DF,2020-10-07,60
DF,2020-10-08,75
DF,2020-10-26,47
ES,2020-01-28,1
ES,2020-08-18,36
ES,2020-08-20,41
ES,2020-08-21,25
ES,2020-08-22,32
ES,2020-08-23,30
ES,2020-08-24,24
ES,2020-08-25,24
ES,2020-08-26,33
ES,2020-08-27,24
ES,2020-08-28,37
ES,2020-08-29,18
ES,2020-08-30,31
ES,2020-08-31,28
ES,2020-09-01,33
ES,2020-09-02,28
ES,2020-09-03,23
ES,2020-09-04,25
ES,2020-09-05,30
ES,2020-09-06,23
ES,2020-09-07,30
ES,2020-09-08,33
ES,2020-09-09,26
ES,2020-09-10,29
ES,2020-09-11,22
ES,2020-09-12,16
ES,2020-09-13,23
ES,2020-09-14,26
ES,2020-09-15,40
ES,2020-09-16,31
ES,2020-09-17,26
ES,2020-09-18,31
ES,2020-09-19,30
ES,2020-09-20,42
ES,2020-09-21,32
ES,2020-09-22,15
ES,2020-09-23,32
ES,2020-09-24,15
ES,2020-09-25,27
ES,2020-09-26,33
ES,2020-09-27,39
ES,2020-09-28,37
ES,2020-09-29,27
ES,2020-09-30,30
ES,2020-10-01,68
ES,2020-10-02,41
ES,2020-10-03,31
ES,2020-10-04,41
ES,2020-10-05,50
ES,2020-10-06,35
GO,2020-08-19,204
GO,2020-08-20,337
GO,2020-08-21,240
GO,2020-08-22,203
GO,2020-08-23,165
GO,2020-08-24,203
GO,2020-08-25,198
GO,2020-08-26,188
GO,2020-08-27,169
GO,2020-08-28,189
GO,2020-08-29,155
GO,2020-08-30,167
GO,2020-08-31,162
GO,2020-09-01,285
GO,2020-09-02,167
GO,2020-09-03,139
GO,2020-09-04,153
GO,2020-09-05,155
GO,2020-09-06,170
GO,2020-09-07,195
GO,2020-09-08,154
GO,2020-09-09,157
GO,2020-09-10,279
GO,2020-09-11,148
GO,2020-09-12,159
GO,2020-09-13,173
GO,2020-09-14,172
GO,2020-09-15,199
GO,2020-09-16,138
GO,2020-09-17,185
GO,2020-09-18,169
GO,2020-09-19,139
GO,2020-09-20,207
GO,2020-09-21,137
GO,2020-09-22,115
GO,2020-09-23,147
GO,2020-09-24,124
GO,2020-09-25,155
GO,2020-09-26,111
GO,2020-09-27,115
GO,2020-09-28,127
GO,2020-09-29,87
GO,2020-09-30,139
GO,2020-10-01,225
GO,2020-10-02,148
GO,2020-10-03,109
GO,2020-10-04,106
GO,2020-10-05,139
GO,2020-10-06,135
GO,2020-10-07,105
GO,2020-10-08,120
MA,2020-08-15,33
MA,2020-08-16,34
MA,2020-08-17,18
MA,2020-08-18,36
MA,2020-08-19,30
MA,2020-08-20,39
MA,2020-08-21,17
MA,2020-08-22,20
MA,2020-08-23,25
MA,2020-08-24,23
MA,2020-08-25,22
MA,2020-08-26,18
MA,2020-08-27,26
MA,2020-08-28,38
MA,2020-08-29,10
MA,2020-08-30,16
MA,2020-08-31,13
MA,2020-09-01,56
MA,2020-09-02,15
MA,2020-09-03,21
MA,2020-09-04,23
MA,2020-09-05,22
MA,2020-09-06,18
MA,2020-09-07,14
MA,2020-09-08,14
MA,2020-09-09,23
MA,2020-09-10,32
MA,2020-09-11,23
MA,2020-09-12,13
MA,2020-09-13,7
MA,2020-09-14,15
MA,2020-09-15,24
MA,2020-09-16,19
MA,2020-09-17,18
MA,2020-09-18,19
MA,2020-09-19,22
MA,2020-09-20,21
MA,2020-09-21,10
MA,2020-09-22,10
MA,2020-09-23,14
MA,2020-09-24,6
MA,2020-09-25,20
MA,2020-09-26,20
MA,2020-09-27,14
MA,2020-09-28,20
MA,2020-09-29,16
MA,2020-09-30,15
MA,2020-10-01,32
MA,2020-10-02,13
MA,2020-10-03,14
MA,2020-10-04,15
MA,2020-10-05,24
MA,2020-10-06,10
MA,2020-11-22,19
MG,2020-08-19,410
MG,2020-08-20,561
MG,2020-08-22,434
MG,2020-08-23,386
MG,2020-08-24,452
MG,2020-08-25,488
MG,2020-08-26,443
MG,2020-08-27,408
MG,2020-08-29,396
MG,2020-08-30,415
MG,2020-09-01,587
MG,2020-09-03,406
MG,2020-09-04,408
MG,2020-09-05,440
MG,2020-09-06,363
MG,2020-09-07,417
MG,2020-09-08,422
MG,2020-09-09,391
MG,2020-09-11,396
MG,2020-09-12,366
MG,2020-09-13,382
MG,2020-09-14,487
MG,2020-09-15,429
MG,2020-09-16,342
MG,2020-09-17,392
MG,2020-09-18,408
MG,2020-09-20,479
MG,2020-09-22,320
MG,2020-09-23,340
MG,2020-09-24,353
MG,2020-09-25,408
MG,2020-09-26,352
MG,2020-09-27,369
MG,2020-09-28,395
MG,2020-09-29,342
MG,2020-09-30,362
MG,2020-10-02,399
MG,2020-10-03,386
MG,2020-10-04,386
MG,2020-10-05,401
MG,2020-10-06,352
MG,2020-10-07,334
MG,2020-10-08,389
MG,2020-10-12,334
MG,2020-10-25,327
MG,2020-10-27,318
MG,2020-11-10,430
MG,2020-12-27,536
MS,2020-08-18,79
MS,2020-08-19,71
MS,2020-08-20,125
MS,2020-08-21,74
MS,2020-08-22,96
MS,2020-08-23,73
MS,2020-08-24,85
MS,2020-08-25,80
MS,2020-08-26,71
MS,2020-08-27,81
MS,2020-08-28,73
MS,2020-08-29,79
MS,2020-08-30,64
MS,2020-08-31,76
MS,2020-09-01,102
MS,2020-09-02,86
MS,2020-09-03,71
MS,2020-09-04,74
MS,2020-09-05,81
MS,2020-09-06,71
MS,2020-09-07,74
MS,2020-09-08,65
MS,2020-09-09,83
MS,2020-09-10,103
MS,2020-09-11,75
MS,2020-09-12,67
MS,2020-09-13,82
MS,2020-09-14,75
MS,2020-09-15,84
MS,2020-09-16,48
MS,2020-09-17,74
MS,2020-09-18,80
MS,2020-09-19,87
MS,2020-09-20,94
MS,2020-09-21,64
MS,2020-09-22,64
MS,2020-09-23,58
MS,2020-09-24,70
MS,2020-09-25,84
MS,2020-09-26,56
MS,2020-09-27,59
MS,2020-09-28,60
MS,2020-09-29,57
MS,2020-09-30,64
MS,2020-10-01,94
MS,2020-10-02,73
MS,2020-10-03,58
MS,2020-10-04,71
MS,2020-10-05,65
MS,2020-10-06,53
MS,2020-10-07,56
MS,2020-10-08,47
MS,2020-10-09,61
MT,2020-08-16,112
MT,2020-08-17,109
MT,2020-08-19,75
MT,2020-08-20,126
MT,2020-08-21,86
MT,2020-08-22,73
MT,2020-08-23,68
MT,2020-08-24,96
MT,2020-08-25,83
MT,2020-08-26,71
MT,2020-08-27,71
MT,2020-08-28,100
MT,2020-08-29,75
MT,2020-08-30,70
MT,2020-08-31,62
MT,2020-09-01,121
MT,2020-09-02,89
MT,2020-09-03,67
MT,2020-09-04,72
MT,2020-09-06,68
MT,2020-09-07,66
MT,2020-09-08,80
MT,2020-09-09,83
MT,2020-09-10,80
MT,2020-09-11,57
MT,2020-09-12,70
MT,2020-09-13,56
MT,2020-09-14,65
MT,2020-09-15,63
MT,2020-09-16,56
MT,2020-09-17,82
MT,2020-09-18,72
MT,2020-09-19,73
MT,2020-09-20,109
MT,2020-09-21,68
MT,2020-09-22,53
MT,2020-09-23,63
MT,2020-09-24,57
MT,2020-09-25,72
MT,2020-09-26,46
MT,2020-09-27,49
MT,2020-09-28,61
MT,2020-09-29,42
MT,2020-09-30,63
MT,2020-10-01,86
MT,2020-10-02,53
MT,2020-10-03,58
MT,2020-10-04,45
MT,2020-10-05,60
MT,2020-10-06,42
MT,2020-10-07,45
MT,2020-10-08,58
MT,2020-10-15,46
MT,2021-01-01,215
PA,2020-08-17,75
PA,2020-08-18,98
PA,2020-08-19,90
PA,2020-08-20,155
PA,2020-08-21,76
PA,2020-08-22,62
PA,2020-08-23,63
PA,2020-08-24,73
PA,2020-08-25,88
PA,2020-08-26,64
PA,2020-08-27,63
PA,2020-08-29,61
PA,2020-08-30,55
PA,2020-08-31,62
PA,2020-09-01,111
PA,2020-09-03,53
PA,2020-09-04,50
PA,2020-09-06,56
PA,2020-09-07,80
PA,2020-09-08,83
PA,2020-09-09,59
PA,2020-09-10,117
PA,2020-09-11,48
PA,2020-09-12,57
PA,2020-09-13,60
PA,2020-09-14,71
PA,2020-09-15,88
PA,2020-09-16,46
PA,2020-09-17,56
PA,2020-09-18,62
PA,2020-09-19,44
PA,2020-09-20,117
PA,2020-09-21,40
PA,2020-09-22,45
PA,2020-09-23,36
PA,2020-09-24,49
PA,2020-09-25,75
PA,2020-09-26,51
PA,2020-09-27,58
PA,2020-09-28,67
PA,2020-09-29,58
PA,2020-09-30,50
PA,2020-10-02,53
PA,2020-10-03,50
PA,2020-10-04,58
PA,2020-10-05,75
PA,2020-10-06,47
PA,2020-10-07,48
PA,2020-10-08,63
PB,2020-03-03,1
PB,2020-08-18,66
PB,2020-08-19,64
PB,2020-08-20,81
PB,2020-08-21,63
PB,2020-08-22,46
PB,2020-08-23,70
PB,2020-08-24,60
PB,2020-08-25,66
PB,2020-08-27,51
PB,2020-08-28,63
PB,2020-08-29,56
PB,2020-08-30,60
PB,2020-08-31,49
PB,2020-09-01,90
PB,2020-09-02,64
PB,2020-09-03,45
PB,2020-09-04,63
PB,2020-09-05,49
PB,2020-09-06,50
PB,2020-09-07,44
PB,2020-09-08,61
PB,2020-09-09,60
PB,2020-09-10,67
PB,2020-09-11,56
PB,2020-09-12,36
PB,2020-09-13,43
PB,2020-09-14,51
PB,2020-09-15,52
PB,2020-09-16,46
PB,2020-09-17,46
PB,2020-09-18,59
PB,2020-09-19,52
PB,2020-09-20,66
PB,2020-09-21,44
PB,2020-09-22,43
PB,2020-09-23,44
PB,2020-09-24,37
PB,2020-09-25,56
PB,2020-09-26,47
PB,2020-09-27,50
PB,2020-09-28,50
PB,2020-09-29,50
PB,2020-09-30,52
PB,2020-10-01,81
PB,2020-10-02,59
PB,2020-10-03,44
PB,2020-10-04,45
PB,2020-10-05,55
PB,2020-10-06,51
PB,2020-10-07,36
PE,2020-08-19,166
PE,2020-08-22,189
PE,2020-08-24,169
PE,2020-08-25,204
PE,2020-08-26,166
PE,2020-08-27,168
PE,2020-08-28,166
PE,2020-08-29,134
PE,2020-08-30,142
PE,2020-08-31,165
PE,2020-09-01,242
PE,2020-09-02,121
PE,2020-09-04,160
PE,2020-09-05,178
PE,2020-09-06,151
PE,2020-09-07,130
PE,2020-09-08,143
PE,2020-09-09,150
PE,2020-09-14,147
PE,2020-09-15,139
PE,2020-09-16,121
PE,2020-09-17,121
PE,2020-09-18,144
PE,2020-09-19,140
PE,2020-09-20,166
PE,2020-09-22,110
PE,2020-09-23,110
PE,2020-09-24,116
PE,2020-09-25,131
PE,2020-09-26,112
PE,2020-09-27,110
PE,2020-09-28,129
PE,2020-09-29,91
PE,2020-09-30,131
PE,2020-10-01,198
PE,2020-10-03,99
PE,2020-10-04,130
PE,2020-10-06,98
PE,2020-10-07,112
PE,2020-10-09,120
PE,2020-10-19,141
PE,2020-10-28,166
PE,2020-12-14,151
PI,2020-01-09,1
PI,2020-01-27,1
PI,2020-08-18,43
PI,2020-08-19,48
PI,2020-08-20,69
PI,2020-08-21,41
PI,2020-08-22,33
PI,2020-08-23,48
PI,2020-08-24,41
PI,2020-08-25,45
PI,2020-08-26,33
PI,2020-08-27,36
PI,2020-08-28,45
PI,2020-08-29,32
PI,2020-08-30,39
PI,2020-08-31,32
PI,2020-09-01,68
PI,2020-09-02,38
PI,2020-09-03,34
PI,2020-09-04,54
PI,2020-09-05,50
PI,2020-09-06,34
PI,2020-09-07,40
PI,2020-09-08,45
PI,2020-09-09,33
PI,2020-09-10,62
PI,2020-09-11,40
PI,2020-09-12,43
PI,2020-09-13,37
PI,2020-09-14,41
PI,2020-09-15,45
PI,2020-09-16,34
PI,2020-09-17,34
PI,2020-09-18,28
PI,2020-09-19,36
PI,2020-09-20,57
PI,2020-09-21,40
PI,2020-09-22,47
PI,2020-09-23,38
PI,2020-09-24,27
PI,2020-09-25,37
PI,2020-09-26,25
PI,2020-09-27,48
PI,2020-09-28,35
PI,2020-09-29,21
PI,2020-09-30,42
PI,2020-10-01,67
PI,2020-10-02,36
PI,2020-10-03,27
PI,2020-10-04,31
PI,2020-10-05,45
PI,2020-10-06,33
PI,2020-10-07,38
PR,2020-08-19,208
PR,2020-08-20,333
PR,2020-08-21,292
PR,2020-08-22,254
PR,2020-08-24,323
PR,2020-08-25,302
PR,2020-08-26,287
PR,2020-08-27,272
PR,2020-08-28,323
PR,2020-08-29,247
PR,2020-08-30,300
PR,2020-08-31,322
PR,2020-09-01,378
PR,2020-09-02,291
PR,2020-09-03,274
PR,2020-09-04,296
PR,2020-09-05,277
PR,2020-09-06,255
PR,2020-09-07,297
PR,2020-09-08,229
PR,2020-09-09,235
PR,2020-09-10,263
PR,2020-09-11,280
PR,2020-09-12,229
PR,2020-09-13,226
PR,2020-09-14,260
PR,2020-09-15,269
PR,2020-09-16,252
PR,2020-09-17,210
PR,2020-09-18,233
PR,2020-09-19,230
PR,2020-09-20,310
PR,2020-09-21,217
PR,2020-09-22,206
PR,2020-09-23,223
PR,2020-09-24,224
PR,2020-09-25,204
PR,2020-09-26,215
PR,2020-09-27,226
PR,2020-09-28,247
PR,2020-09-29,209
PR,2020-09-30,227
PR,2020-10-01,317
PR,2020-10-02,243
PR,2020-10-03,224
PR,2020-10-04,240
PR,2020-10-05,235
PR,2020-10-06,212
PR,2020-10-07,205
PR,2020-10-08,204
PR,2020-11-02,274
PR,2020-11-24,383
RJ,2020-01-20,1
RJ,2020-08-20,432
RJ,2020-08-21,254
RJ,2020-08-22,283
RJ,2020-08-23,276
RJ,2020-08-24,316
RJ,2020-08-25,344
RJ,2020-08-27,317
RJ,2020-08-28,366
RJ,2020-08-29,293
RJ,2020-08-30,338
RJ,2020-08-31,315
RJ,2020-09-01,485
RJ,2020-09-03,360
RJ,2020-09-04,323
RJ,2020-09-05,336
RJ,2020-09-06,257
RJ,2020-09-07,328
RJ,2020-09-09,303
RJ,2020-09-10,380
RJ,2020-09-11,305
RJ,2020-09-12,269
RJ,2020-09-13,291
RJ,2020-09-14,306
RJ,2020-09-16,275
RJ,2020-09-17,277
RJ,2020-09-18,271
RJ,2020-09-19,234
RJ,2020-09-20,365
RJ,2020-09-22,225
RJ,2020-09-23,249
RJ,2020-09-24,257
RJ,2020-09-25,326
RJ,2020-09-26,246
RJ,2020-09-27,246
RJ,2020-09-28,288
RJ,2020-09-30,298
RJ,2020-10-01,477
RJ,2020-10-02,320
RJ,2020-10-03,268
RJ,2020-10-04,246
RJ,2020-10-05,297
RJ,2020-10-06,241
RJ,2020-10-07,257
RJ,2020-10-08,259
RN,2020-02-01,1
RN,2020-08-17,21
RN,2020-08-18,25
RN,2020-08-19,25
RN,2020-08-20,43
RN,2020-08-21,24
RN,2020-08-22,19
RN,2020-08-23,34
RN,2020-08-24,31
RN,2020-08-25,38
RN,2020-08-26,20
RN,2020-08-27,21
RN,2020-08-28,27
RN,2020-08-29,18
RN,2020-08-30,29
RN,2020-08-31,37
RN,2020-09-01,35
RN,2020-09-02,31
RN,2020-09-03,29
RN,2020-09-04,20
RN,2020-09-05,28
RN,2020-09-06,31
RN,2020-09-07,24
RN,2020-09-08,16
RN,2020-09-09,27
RN,2020-09-10,29
RN,2020-09-11,17
RN,2020-09-12,25
RN,2020-09-13,18
RN,2020-09-14,19
RN,2020-09-15,27
RN,2020-09-16,19
RN,2020-09-17,22
RN,2020-09-18,23
RN,2020-09-19,23
RN,2020-09-20,23
RN,2020-09-21,20
RN,2020-09-22,17
RN,2020-09-23,19
RN,2020-09-24,21
RN,2020-09-25,23
RN,2020-09-26,17
RN,2020-09-27,18
RN,2020-09-28,26
RN,2020-09-29,15
RN,2020-09-30,14
RN,2020-10-01,31
RN,2020-10-02,27
RN,2020-10-03,18
RN,2020-10-04,17
RN,2020-10-05,26
RN,2020-10-06,9
RN,2020-10-07,23
RO,2019-12-29,1
RO,2019-12-31,1
RO,2020-01-01,2
RO,2020-01-07,1
RO,2020-01-12,1
RO,2020-01-20,1
RO,2020-01-21,2
RO,2020-01-27,1
RO,2020-01-30,1
RO,2020-01-31,1
RO,2020-02-06,2
RO,2020-02-08,2
RO,2020-02-12,1
RO,2020-02-18,2
RO,2020-02-20,1
RO,2020-02-21,3
RO,2020-02-24,1
RO,2020-08-18,35
RO,2020-08-19,25
RO,2020-08-20,58
RO,2020-08-21,38
RO,2020-08-22,35
RO,2020-08-23,27
RO,2020-08-24,34
RO,2020-08-25,42
RO,2020-08-26,27
RO,2020-08-27,32
RO,2020-08-28,36
RO,2020-08-29,19
RO,2020-08-30,40
RO,2020-08-31,25
RO,2020-09-01,59
RO,2020-09-02,27
RO,2020-09-03,23
RO,2020-09-04,19
RO,2020-09-05,33
RO,2020-09-06,22
RO,2020-09-07,25
RO,2020-09-08,16
RO,2020-09-09,23
RO,2020-09-10,31
RO,2020-09-11,34
RO,2020-09-12,16
RO,2020-09-13,23
RO,2020-09-14,32
RO,2020-09-15,23
RO,2020-09-16,21
RO,2020-09-17,15
RO,2020-09-18,18
RO,2020-09-19,14
RO,2020-09-20,38
RO,2020-09-21,19
RO,2020-09-22,19
RO,2020-09-23,15
RO,2020-09-24,20
RO,2020-09-25,18
RO,2020-09-26,12
RO,2020-09-27,18
RO,2020-09-28,13
RO,2020-09-29,15
RO,2020-09-30,14
RO,2020-10-01,37
RO,2020-10-02,15
RO,2020-10-03,12
RO,2020-10-04,12
RO,2020-10-07,11
RR,2020-08-06,3
RR,2020-08-09,5
RR,2020-08-11,1
RR,2020-08-12,4
RR,2020-08-13,2
RR,2020-08-14,4
RR,2020-08-16,1
RR,2020-08-17,1
RR,2020-08-19,7
RR,2020-08-20,5
RR,2020-08-21,4
RR,2020-08-22,2
RR,2020-08-24,7
RR,2020-08-25,3
RR,2020-08-26,4
RR,2020-08-27,2
RR,2020-08-28,2
RR,2020-08-29,4
RR,2020-08-30,4
RR,2020-08-31,4
RR,2020-09-01,7
RR,2020-09-02,5
RR,2020-09-04,3
RR,2020-09-05,2
RR,2020-09-08,3
RR,2020-09-09,4
RR,2020-09-10,7
RR,2020-09-11,1
RR,2020-09-13,4
RR,2020-09-14,4
RR,2020-09-15,6
RR,2020-09-16,4
RR,2020-09-18,2
RR,2020-09-19,4
RR,2020-09-21,5
RR,2020-09-24,3
RR,2020-09-25,5
RR,2020-09-29,2
RR,2020-09-30,5
RR,2020-10-01,9
RR,2020-10-02,4
RS,2020-08-19,232
RS,2020-08-20,323
RS,2020-08-21,239
RS,2020-08-22,234
RS,2020-08-23,224
RS,2020-08-24,238
RS,2020-08-25,281
RS,2020-08-26,236
RS,2020-08-27,236
RS,2020-08-28,272
RS,2020-08-29,169
RS,2020-08-30,180
RS,2020-08-31,169
RS,2020-09-01,282
RS,2020-09-02,199
RS,2020-09-03,206
RS,2020-09-04,226
RS,2020-09-05,208
RS,2020-09-06,184
RS,2020-09-07,212
RS,2020-09-08,212
RS,2020-09-09,179
RS,2020-09-10,238
RS,2020-09-11,196
RS,2020-09-12,169
RS,2020-09-13,170
RS,2020-09-14,171
RS,2020-09-15,187
RS,2020-09-16,178
RS,2020-09-17,176
RS,2020-09-18,160
RS,2020-09-19,146
RS,2020-09-20,202
RS,2020-09-21,191
RS,2020-09-22,170
RS,2020-09-23,158
RS,2020-09-24,198
RS,2020-09-25,222
RS,2020-09-26,144
RS,2020-09-27,152
RS,2020-09-28,171
RS,2020-09-29,162
RS,2020-09-30,168
RS,2020-10-01,227
RS,2020-10-02,171
RS,2020-10-03,183
RS,2020-10-04,137
RS,2020-10-05,173
RS,2020-10-06,167
RS,2020-10-07,157
RS,2020-10-08,184
RS,2020-10-20,210
SC,2020-01-29,1
SC,2020-08-19,115
SC,2020-08-20,159
SC,2020-08-21,113
SC,2020-08-22,94
SC,2020-08-23,115
SC,2020-08-24,122
SC,2020-08-25,134
SC,2020-08-26,116
SC,2020-08-27,126
SC,2020-08-28,107
SC,2020-08-29,64
SC,2020-08-30,106
SC,2020-08-31,97
SC,2020-09-01,133
SC,2020-09-02,79
SC,2020-09-03,76
SC,2020-09-04,82
SC,2020-09-05,81
SC,2020-09-06,86
SC,2020-09-07,62
SC,2020-09-08,98
SC,2020-09-09,102
SC,2020-09-10,136
SC,2020-09-11,92
SC,2020-09-12,84
SC,2020-09-13,55
SC,2020-09-14,80
SC,2020-09-15,100
SC,2020-09-16,73
SC,2020-09-17,80
SC,2020-09-18,78
SC,2020-09-19,71
SC,2020-09-20,120
SC,2020-09-21,85
SC,2020-09-22,80
SC,2020-09-23,73
SC,2020-09-24,69
SC,2020-09-25,72
SC,2020-09-26,68
SC,2020-09-27,88
SC,2020-09-28,94
SC,2020-09-29,69
SC,2020-09-30,74
SC,2020-10-01,94
SC,2020-10-02,83
SC,2020-10-03,79
SC,2020-10-04,65
SC,2020-10-05,89
SC,2020-10-06,89
SC,2020-10-07,72
SE,2020-02-22,1
SE,2020-03-07,1
SE,2020-08-19,21
SE,2020-08-20,38
SE,2020-08-21,34
SE,2020-08-22,23
SE,2020-08-23,27
SE,2020-08-24,20
SE,2020-08-26,27
SE,2020-08-27,22
SE,2020-08-28,41
SE,2020-08-29,25
SE,2020-08-30,39
SE,2020-08-31,21
SE,2020-09-01,44
SE,2020-09-02,32
SE,2020-09-03,25
SE,2020-09-04,31
SE,2020-09-05,27
SE,2020-09-06,28
SE,2020-09-07,30
SE,2020-09-08,30
SE,2020-09-09,47
SE,2020-09-10,30
SE,2020-09-11,38
SE,2020-09-12,32
SE,2020-09-13,25
SE,2020-09-14,24
SE,2020-09-15,32
SE,2020-09-16,33
SE,2020-09-17,21
SE,2020-09-18,30
SE,2020-09-19,21
SE,2020-09-20,46
SE,2020-09-21,30
SE,2020-09-22,23
SE,2020-09-23,29
SE,2020-09-24,22
SE,2020-09-25,31
SE,2020-09-26,20
SE,2020-09-27,22
SE,2020-09-28,35
SE,2020-09-29,32
SE,2020-09-30,26
SE,2020-10-01,32
SE,2020-10-02,31
SE,2020-10-03,26
SE,2020-10-04,39
SE,2020-10-05,38
SE,2020-10-06,31
SE,2020-10-07,29
SE,2020-10-08,29
SP,2020-08-23,1058
SP,2020-08-24,1158
SP,2020-08-25,1200
SP,2020-08-26,1089
SP,2020-08-31,1099
SP,2020-09-02,973
SP,2020-09-04,1031
SP,2020-09-08,999
SP,2020-09-09,953
SP,2020-09-12,922
SP,2020-09-15,984
SP,2020-09-16,854
SP,2020-09-17,858
SP,2020-09-21,859
SP,2020-09-25,983
SP,2020-09-26,802
SP,2020-09-27,798
SP,2020-09-28,884
SP,2020-09-29,819
SP,2020-09-30,884
SP,2020-10-03,822
SP,2020-10-04,836
SP,2020-10-05,928
SP,2020-10-06,782
SP,2020-10-07,794
SP,2020-10-08,766
SP,2020-10-15,851
SP,2020-10-23,700
SP,2020-10-24,691
SP,2020-10-25,804
SP,2020-10-26,773
SP,2020-10-28,725
SP,2020-11-01,1134
SP,2020-11-19,1077
SP,2020-11-21,937
SP,2020-12-10,1523
SP,2020-12-28,1458
TO,2020-01-23,1
TO,2020-08-18,51
TO,2020-08-20,66
TO,2020-08-21,33
TO,2020-08-22,53
TO,2020-08-23,31
TO,2020-08-24,38
TO,2020-08-28,49
TO,2020-08-29,27
TO,2020-08-30,53
TO,2020-08-31,30
TO,2020-09-01,62
TO,2020-09-02,38
TO,2020-09-03,32
TO,2020-09-04,33
TO,2020-09-06,35
TO,2020-09-08,29
TO,2020-09-09,31
TO,2020-09-11,35
TO,2020-09-12,34
TO,2020-09-13,36
TO,2020-09-14,27
TO,2020-09-16,39
TO,2020-09-17,16
TO,2020-09-18,30
TO,2020-09-19,25
TO,2020-09-20,49
TO,2020-09-21,25
TO,2020-09-22,29
TO,2020-09-23,25
TO,2020-09-24,16
TO,2020-09-25,35
TO,2020-09-26,20
TO,2020-09-27,18
TO,2020-09-28,25
TO,2020-09-29,15
TO,2020-10-01,28
TO,2020-10-02,30
TO,2020-10-03,16
TO,2020-10-04,16
TO,2020-10-05,13
TO,2020-10-07,23
TO,2020-10-08,18
TO,2020-11-03,20
TO,2020-11-10,31
TO,2020-11-18,33
TO,2020-12-01,41
AC,2020-09-24,2
AC,2020-10-03,6
AC,2020-10-04,6
AC,2020-10-06,6
AC,2020-10-07,10
AC,2020-10-08,6
AC,2020-10-09,7
AC,2020-10-10,7
AC,2020-10-11,7
AC,2020-10-12,4
AC,2020-10-13,7
AC,2020-10-14,7
AC,2020-10-15,6
AC,2020-10-16,8
AC,2020-10-17,6
AC,2020-10-18,12
AC,2020-10-19,10
AC,2020-10-20,15
AC,2020-10-21,8
AC,2020-10-22,4
AC,2020-10-23,4
AC,2020-10-24,9
AC,2020-10-25,10
AC,2020-10-26,11
AC,2020-10-27,10
AC,2020-10-28,5
AC,2020-10-29,8
AC,2020-10-30,12
AC,2020-10-31,5
AC,2020-11-01,15
AC,2020-11-02,16
AC,2020-11-03,13
AC,2020-11-04,12
AC,2020-11-05,18
AC,2020-11-06,19
AC,2020-11-07,10
AC,2020-11-08,8
AC,2020-11-09,14
AC,2020-11-10,18
AC,2020-11-11,9
AC,2020-11-12,10
AC,2020-11-13,12
AC,2020-11-14,10
AC,2020-11-15,15
AC,2020-11-16,7
AC,2020-11-17,16
AC,2020-11-18,15
AC,2020-11-19,15
AC,2020-11-20,18
AC,2020-11-21,7
AC,2020-11-22,7
AC,2020-11-23,11
